start_time,stop_time
2020-06-01 06:52:14.6370,2020-06-01 06:59:37.0230
2020-06-01 06:52:16.4510,2020-06-01 07:02:15.7890
2020-06-01 06:52:17.0380,2020-06-01 07:28:54.3790
2020-06-01 06:52:21.4460,2020-06-01 07:33:41.4760
2020-06-01 06:52:22.5090,2020-06-01 06:53:54.9180
2020-06-01 06:52:23.1600,2020-06-01 06:58:05.4960
2020-06-01 06:52:23.7460,2020-06-01 07:00:42.1650
2020-06-01 06:52:26.0010,2020-06-01 06:58:08.8770
2020-06-01 06:52:26.2130,2020-06-01 07:15:08.3110
2020-06-01 06:52:29.2420,2020-06-01 07:13:43.7460
2020-06-01 06:52:29.2900,2020-06-01 07:38:18.4680
2020-06-01 06:52:31.3390,2020-06-01 06:54:53.8380
2020-06-01 06:52:39.1250,2020-06-01 06:58:56.1990
2020-06-01 06:52:40.1160,2020-06-01 06:58:55.8950
2020-06-01 06:52:41.8400,2020-06-01 07:25:15.0440
2020-06-01 06:52:44.1360,2020-06-01 07:12:42.6530
2020-06-01 06:52:49.1770,2020-06-01 06:59:37.7340
2020-06-01 06:52:54.2150,2020-06-01 07:02:31.1920
2020-06-01 06:53:07.9400,2020-06-01 07:06:45.6170
2020-06-01 06:53:09.4640,2020-06-01 07:05:39.2790
2020-06-01 06:53:11.2680,2020-06-01 06:58:54.1820
2020-06-01 06:53:11.6390,2020-06-01 06:54:15.8740
2020-06-01 06:53:18.9270,2020-06-01 07:12:02.4970
2020-06-01 06:53:19.2230,2020-06-01 06:56:46.8100
2020-06-01 06:53:22.1940,2020-06-01 07:11:08.5600
2020-06-01 06:53:27.7710,2020-06-01 07:28:32.9670
2020-06-01 06:53:28.4610,2020-06-01 07:01:00.5230
2020-06-01 06:53:31.7650,2020-06-01 07:11:42.6720
2020-06-01 06:53:34.0240,2020-06-01 07:05:20.5680
2020-06-01 06:53:35.8910,2020-06-01 07:25:11.9340
2020-06-01 06:53:45.3440,2020-06-01 06:58:18.2300
2020-06-01 06:53:45.6500,2020-06-01 06:57:32.8860
2020-06-01 06:53:46.1000,2020-06-01 07:21:07.9990
2020-06-01 06:53:51.7770,2020-06-01 06:57:53.7200
2020-06-01 06:53:54.9050,2020-06-01 07:01:01.3360
2020-06-01 06:53:55.4900,2020-06-01 06:55:25.8630
2020-06-01 06:53:56.8650,2020-06-01 06:55:49.8180
2020-06-01 06:54:00.1030,2020-06-01 06:57:08.7810
2020-06-01 06:54:05.4450,2020-06-01 07:10:34.8260
2020-06-01 06:54:14.2020,2020-06-01 06:57:27.1840
2020-06-01 06:54:15.0460,2020-06-01 07:07:13.8550
2020-06-01 06:54:17.6910,2020-06-01 07:24:00.9400
2020-06-01 06:54:21.2890,2020-06-01 07:07:13.5890
2020-06-01 06:54:28.0420,2020-06-01 07:14:27.9760
2020-06-01 06:54:29.7710,2020-06-01 07:03:03.9760
2020-06-01 06:54:32.3250,2020-06-01 07:01:33.3070
2020-06-01 06:54:40.8190,2020-06-01 07:10:29.5180
2020-06-01 06:54:44.6100,2020-06-01 07:01:58.1430
2020-06-01 06:54:46.8460,2020-06-01 07:20:58.5620
2020-06-01 06:54:47.6950,2020-06-01 07:08:21.4120
2020-06-01 06:54:54.2370,2020-06-01 07:24:49.2090
2020-06-01 06:54:57.8720,2020-06-01 06:56:40.5510
2020-06-01 06:55:09.7560,2020-06-01 07:03:21.2380
2020-06-01 06:55:14.1690,2020-06-01 07:00:21.9780
2020-06-01 06:55:17.2010,2020-06-01 07:04:29.6210
2020-06-01 06:55:23.6600,2020-06-01 06:58:08.5710
2020-06-01 06:55:25.7140,2020-06-01 07:03:11.2820
2020-06-01 06:55:27.5440,2020-06-01 07:57:12.6610
2020-06-01 06:55:32.0630,2020-06-01 07:20:02.3040
2020-06-01 06:55:37.3420,2020-06-01 07:04:15.1030
2020-06-01 06:55:40.8230,2020-06-01 07:14:21.6960
2020-06-01 06:55:41.5150,2020-06-01 07:20:29.3840
2020-06-01 06:55:43.2770,2020-06-01 06:59:18.7980
2020-06-01 06:55:52.5830,2020-06-01 07:20:02.9980
2020-06-01 06:55:54.9180,2020-06-01 07:02:19.3600
2020-06-01 06:55:56.4860,2020-06-01 07:21:47.2340
2020-06-01 06:56:06.5920,2020-06-01 07:17:46.2400
2020-06-01 06:56:10.4490,2020-06-01 07:02:20.7890
2020-06-01 06:56:11.5830,2020-06-01 07:25:32.6370
2020-06-01 06:56:19.5790,2020-06-01 07:15:11.5020
2020-06-01 06:56:21.7120,2020-06-01 07:06:12.6700
2020-06-01 06:56:26.0330,2020-06-01 07:35:27.8840
2020-06-01 06:56:26.4530,2020-06-01 07:04:56.3770
2020-06-01 06:56:27.2240,2020-06-01 06:57:28.7260
2020-06-01 06:56:29.6760,2020-06-01 07:37:12.1230
2020-06-01 06:56:35.1190,2020-06-01 07:14:06.7530
2020-06-01 06:56:37.0980,2020-06-01 07:14:48.1550
2020-06-01 06:56:47.8720,2020-06-01 07:22:01.1330
2020-06-01 06:56:50.3010,2020-06-01 07:28:46.9860
2020-06-01 06:56:50.8810,2020-06-01 07:05:00.5640
2020-06-01 06:56:55.5540,2020-06-01 06:59:18.7550
2020-06-01 06:56:56.5840,2020-06-01 07:35:43.2200
2020-06-01 06:56:56.5960,2020-06-01 06:59:19.4770
2020-06-01 06:56:56.8900,2020-06-01 07:22:21.8320
2020-06-01 06:57:04.0520,2020-06-01 07:04:51.7090
2020-06-01 06:57:08.0130,2020-06-01 07:05:54.3060
2020-06-01 06:57:10.8210,2020-06-01 07:38:22.8870
2020-06-01 06:57:12.2850,2020-06-01 07:41:31.4470
2020-06-01 06:57:16.6230,2020-06-01 07:37:13.1010
2020-06-01 06:57:16.8800,2020-06-01 07:14:34.3400
2020-06-01 06:57:18.8630,2020-06-01 07:18:15.8030
2020-06-01 06:57:21.7990,2020-06-01 07:07:18.0640
2020-06-01 06:57:28.2880,2020-06-01 07:37:08.1960
2020-06-01 06:57:29.3190,2020-06-01 06:58:36.5000
2020-06-01 06:57:30.7560,2020-06-01 07:21:47.9300
2020-06-01 06:57:35.6160,2020-06-01 06:59:43.9590
2020-06-01 06:57:37.4460,2020-06-01 07:05:08.8670
2020-06-01 06:57:37.5450,2020-06-01 07:13:43.6130
2020-06-01 06:57:40.7490,2020-06-01 07:03:52.8950
2020-06-01 06:57:41.4650,2020-06-01 07:01:58.1270
2020-06-01 06:57:44.6870,2020-06-01 07:08:43.2730
2020-06-01 06:57:55.4960,2020-06-01 07:16:32.8020
2020-06-01 06:58:01.3380,2020-06-01 07:26:59.9320
2020-06-01 06:58:08.5110,2020-06-01 07:36:19.8980
2020-06-01 06:58:08.7940,2020-06-01 07:08:11.9910
2020-06-01 06:58:09.5220,2020-06-01 07:13:32.0300
2020-06-01 06:58:11.2030,2020-06-01 07:01:56.1680
2020-06-01 06:58:16.1080,2020-06-01 07:01:06.0260
2020-06-01 06:58:19.4880,2020-06-01 07:08:37.7880
2020-06-01 06:58:23.8750,2020-06-01 07:00:35.3780
2020-06-01 06:58:24.6590,2020-06-01 07:32:51.5000
2020-06-01 06:58:27.6790,2020-06-01 07:28:21.0690
2020-06-01 06:58:32.0470,2020-06-01 07:05:59.1020
2020-06-01 06:58:33.3380,2020-06-01 07:36:04.7960
2020-06-01 06:58:35.7700,2020-06-01 07:04:38.8580
2020-06-01 06:58:36.8300,2020-06-01 07:02:44.1590
2020-06-01 06:58:40.1780,2020-06-01 07:27:06.5860
2020-06-01 06:58:40.4200,2020-06-01 07:07:55.3370
2020-06-01 06:58:46.7680,2020-06-01 07:22:25.1350
2020-06-01 06:58:47.1490,2020-06-01 07:38:23.9370
2020-06-01 06:58:47.8740,2020-06-01 07:33:23.1710
2020-06-01 06:58:58.6810,2020-06-01 07:24:20.0420
2020-06-01 06:59:00.3070,2020-06-01 08:19:38.0950
2020-06-01 06:59:01.6190,2020-06-01 08:09:37.4770
2020-06-01 06:59:09.8040,2020-06-01 07:39:16.6450
2020-06-01 06:59:10.6670,2020-06-01 07:00:21.8140
2020-06-01 06:59:21.1200,2020-06-01 07:01:33.7160
2020-06-01 06:59:22.5160,2020-06-01 07:11:04.0500
2020-06-01 06:59:32.5430,2020-06-01 07:18:25.4520
2020-06-01 06:59:37.9890,2020-06-01 07:26:22.0350
2020-06-01 06:59:39.3560,2020-06-01 07:05:08.5290
2020-06-01 06:59:41.2450,2020-06-01 07:30:38.0370
2020-06-01 06:59:46.3430,2020-06-01 07:25:21.0450
2020-06-01 06:59:47.4540,2020-06-01 07:18:37.8680
2020-06-01 06:59:47.5360,2020-06-01 07:02:50.6070
2020-06-01 06:59:48.1430,2020-06-01 07:22:40.4210
2020-06-01 06:59:59.3880,2020-06-01 07:06:32.6020
2020-06-01 07:00:04.8220,2020-06-01 07:05:35.7380
2020-06-01 07:00:05.7000,2020-06-01 07:10:40.4710
2020-06-01 07:00:09.3110,2020-06-01 07:03:39.1570
2020-06-01 07:00:09.7340,2020-06-01 07:29:17.1630
2020-06-01 07:00:11.7940,2020-06-01 07:22:48.3640
2020-06-01 07:00:19.9400,2020-06-01 07:06:28.2250
2020-06-01 07:00:26.0430,2020-06-01 07:01:50.5060
2020-06-01 07:00:28.5030,2020-06-01 07:06:57.2310
2020-06-01 07:00:31.1400,2020-06-01 07:05:41.5510
2020-06-01 07:00:37.5340,2020-06-01 07:20:06.8980
2020-06-01 07:00:44.8160,2020-06-01 07:05:23.6560
2020-06-01 07:00:45.0920,2020-06-01 07:07:50.0110
2020-06-01 07:00:45.5310,2020-06-01 07:03:35.7020
2020-06-01 07:00:50.6960,2020-06-01 07:18:39.5830
2020-06-01 07:00:53.6990,2020-06-01 07:16:43.9380
2020-06-01 07:00:56.0810,2020-06-01 07:03:46.9780
2020-06-01 07:00:59.5320,2020-06-01 07:07:05.7050
2020-06-01 07:01:09.2350,2020-06-01 07:21:29.0640
2020-06-01 07:01:13.5320,2020-06-01 07:20:09.1640
2020-06-01 07:01:14.1560,2020-06-01 07:42:36.8810
2020-06-01 07:01:18.5820,2020-06-01 07:09:56.0680
2020-06-01 07:01:18.6370,2020-06-01 07:28:49.0480
2020-06-01 07:01:20.4260,2020-06-01 07:12:44.5310
2020-06-01 07:01:21.0260,2020-06-01 07:18:21.0990
2020-06-01 07:01:24.3620,2020-06-01 07:05:00.3390
2020-06-01 07:01:26.2300,2020-06-01 07:43:32.5810
2020-06-01 07:01:27.1300,2020-06-01 07:10:26.9070
2020-06-01 07:01:29.1520,2020-06-01 07:15:59.5990
2020-06-01 07:01:29.4150,2020-06-01 07:05:19.1860
2020-06-01 07:01:31.1950,2020-06-01 07:21:00.5700
2020-06-01 07:01:35.4850,2020-06-01 07:17:59.1110
2020-06-01 07:01:36.8230,2020-06-01 07:05:12.4010
2020-06-01 07:01:38.1590,2020-06-01 07:14:35.8890
2020-06-01 07:01:40.2550,2020-06-01 07:08:10.0360
2020-06-01 07:02:02.0740,2020-06-01 07:06:56.1660
2020-06-01 07:02:03.3580,2020-06-01 07:15:46.4120
2020-06-01 07:02:04.1850,2020-06-01 07:09:13.4060
2020-06-01 07:02:07.7750,2020-06-01 07:27:46.8100
2020-06-01 07:02:09.2060,2020-06-01 07:41:51.7910
2020-06-01 07:02:12.6700,2020-06-01 07:33:40.1930
2020-06-01 07:02:14.2880,2020-06-01 07:18:20.3860
2020-06-01 07:02:15.1440,2020-06-01 07:04:18.7950
2020-06-01 07:02:15.5340,2020-06-01 07:08:04.4520
2020-06-01 07:02:15.6930,2020-06-01 07:18:39.0760
2020-06-01 07:02:21.4210,2020-06-01 07:20:29.9140
2020-06-01 07:02:22.1830,2020-06-01 07:29:10.9020
2020-06-01 07:02:24.8270,2020-06-01 07:11:10.8520
2020-06-01 07:02:26.2580,2020-06-01 07:06:26.3040
2020-06-01 07:02:26.9660,2020-06-01 07:39:15.4220
2020-06-01 07:02:29.3620,2020-06-01 07:34:45.4290
2020-06-01 07:02:30.0110,2020-06-01 07:08:59.2090
2020-06-01 07:02:31.9460,2020-06-01 07:06:46.9100
2020-06-01 07:02:34.2710,2020-06-01 07:13:16.9590
2020-06-01 07:02:35.0120,2020-06-01 07:43:37.1490
2020-06-01 07:02:36.0750,2020-06-01 07:32:34.9530
2020-06-01 07:02:37.7940,2020-06-01 07:18:28.8750
2020-06-01 07:02:38.8530,2020-06-01 07:07:07.2250
2020-06-01 07:02:39.9570,2020-06-01 07:33:36.2390
2020-06-01 07:02:48.1880,2020-06-01 07:23:53.9260
2020-06-01 07:02:50.8550,2020-06-01 07:25:12.7470
2020-06-01 07:02:53.3700,2020-06-01 07:43:03.9240
2020-06-01 07:02:54.4340,2020-06-01 07:10:55.2490
2020-06-01 07:02:55.4150,2020-06-01 07:07:01.8620
2020-06-01 07:02:56.1920,2020-06-01 07:09:14.0460
2020-06-01 07:02:56.6610,2020-06-01 07:15:41.8910
2020-06-01 07:03:08.7840,2020-06-01 07:51:17.9930
2020-06-01 07:03:16.1660,2020-06-01 07:16:57.0450
2020-06-01 07:03:22.0610,2020-06-01 07:04:57.9560
2020-06-01 07:03:23.4340,2020-06-01 07:14:59.1040
2020-06-01 07:03:23.6830,2020-06-01 07:12:21.7200
2020-06-01 07:03:28.1250,2020-06-01 07:16:43.6420
2020-06-01 07:03:28.1390,2020-06-01 07:20:11.4470
2020-06-01 07:03:28.6040,2020-06-01 07:13:17.7780
2020-06-01 07:03:29.0720,2020-06-01 07:16:31.0960
2020-06-01 07:03:29.4140,2020-06-01 07:08:10.4840
2020-06-01 07:03:30.2660,2020-06-01 07:16:58.8330
2020-06-01 07:03:30.5530,2020-06-01 07:17:54.0210
2020-06-01 07:03:31.0490,2020-06-01 07:07:13.6630
2020-06-01 07:03:33.1870,2020-06-01 07:09:49.0920
2020-06-01 07:03:34.1310,2020-06-01 07:35:38.8640
2020-06-01 07:03:35.7070,2020-06-01 07:44:02.7070
2020-06-01 07:03:38.8240,2020-06-01 07:07:14.1770
2020-06-01 07:03:44.0160,2020-06-01 07:07:44.2620
2020-06-01 07:04:12.4030,2020-06-01 07:12:28.6430
2020-06-01 07:04:18.0290,2020-06-01 07:12:35.3310
2020-06-01 07:04:23.7870,2020-06-01 07:06:45.3050
2020-06-01 07:04:25.8650,2020-06-01 07:26:14.5610
2020-06-01 07:04:26.6530,2020-06-01 07:38:41.3730
2020-06-01 07:04:27.1820,2020-06-01 07:17:16.1150
2020-06-01 07:04:30.6750,2020-06-01 07:09:21.1140
2020-06-01 07:04:37.3690,2020-06-01 07:52:51.0170
2020-06-01 07:04:38.7940,2020-06-01 07:07:13.2580
2020-06-01 07:04:42.5280,2020-06-01 07:39:39.0070
2020-06-01 07:04:43.1070,2020-06-01 07:07:04.7770
2020-06-01 07:04:45.2510,2020-06-01 07:09:34.0310
2020-06-01 07:04:48.6530,2020-06-01 07:09:10.0750
2020-06-01 07:04:50.8110,2020-06-01 07:13:26.7340
2020-06-01 07:04:55.2890,2020-06-01 07:18:44.5550
2020-06-01 07:04:55.8170,2020-06-01 07:42:51.2960
2020-06-01 07:05:02.1420,2020-06-01 07:30:29.3630
2020-06-01 07:05:02.2180,2020-06-01 07:11:54.0660
2020-06-01 07:05:03.5330,2020-06-01 07:28:43.4950
2020-06-01 07:05:05.5470,2020-06-01 07:11:02.9940
2020-06-01 07:05:05.7090,2020-06-01 07:48:46.9770
2020-06-01 07:05:07.4420,2020-06-01 07:24:33.5480
2020-06-01 07:05:11.0440,2020-06-01 07:51:23.9920
2020-06-01 07:05:14.5850,2020-06-01 07:25:13.4020
2020-06-01 07:05:20.2960,2020-06-01 07:16:14.7180
2020-06-01 07:05:23.0020,2020-06-01 07:15:30.4350
2020-06-01 07:05:24.0390,2020-06-01 07:10:39.3750
2020-06-01 07:05:24.6450,2020-06-01 07:20:38.6240
2020-06-01 07:05:24.9200,2020-06-01 07:13:39.2420
2020-06-01 07:05:25.5380,2020-06-01 07:09:32.0690
2020-06-01 07:05:25.6760,2020-06-01 07:14:56.7230
2020-06-01 07:05:28.8200,2020-06-01 07:20:21.1300
2020-06-01 07:05:30.5640,2020-06-01 07:15:18.8980
2020-06-01 07:05:32.4230,2020-06-01 07:11:37.8460
2020-06-01 07:05:34.0490,2020-06-01 07:20:55.1040
2020-06-01 07:05:34.9640,2020-06-01 07:20:13.8020
2020-06-01 07:05:35.1000,2020-06-01 07:20:20.6200
2020-06-01 07:05:36.1570,2020-06-01 07:18:33.3350
2020-06-01 07:05:40.2050,2020-06-01 07:34:18.3560
2020-06-01 07:05:40.2330,2020-06-01 07:15:54.4780
2020-06-01 07:05:41.0040,2020-06-01 07:51:11.7320
2020-06-01 07:05:41.2400,2020-06-01 07:53:25.5560
2020-06-01 07:05:44.8420,2020-06-01 07:28:59.7080
2020-06-01 07:05:48.5590,2020-06-01 07:08:47.8810
2020-06-01 07:05:49.0820,2020-06-01 07:08:49.1070
2020-06-01 07:05:49.1860,2020-06-01 07:06:59.0160
2020-06-01 07:05:50.3820,2020-06-01 07:15:32.9780
2020-06-01 07:05:53.4190,2020-06-01 07:12:23.5540
2020-06-01 07:05:55.8520,2020-06-01 07:16:09.3570
2020-06-01 07:05:56.6060,2020-06-01 07:20:11.0570
2020-06-01 07:06:05.1900,2020-06-01 07:41:38.3210
2020-06-01 07:06:05.8120,2020-06-01 07:10:31.5910
2020-06-01 07:06:08.7360,2020-06-01 07:11:50.9100
2020-06-01 07:06:08.8420,2020-06-01 07:12:47.1300
2020-06-01 07:06:08.9440,2020-06-01 07:08:06.1230
2020-06-01 07:06:16.0370,2020-06-01 07:14:59.4910
2020-06-01 07:06:20.0840,2020-06-01 07:18:48.1300
2020-06-01 07:06:28.8220,2020-06-01 07:50:41.3740
2020-06-01 07:06:29.2810,2020-06-01 07:53:28.2890
2020-06-01 07:06:31.7900,2020-06-01 07:10:14.3940
2020-06-01 07:06:31.9310,2020-06-01 07:19:59.3830
2020-06-01 07:06:32.6720,2020-06-01 07:28:23.5970
2020-06-01 07:06:33.1930,2020-06-01 07:25:22.3580
2020-06-01 07:06:35.8410,2020-06-01 07:34:22.2310
2020-06-01 07:06:36.1150,2020-06-01 07:23:46.4030
2020-06-01 07:06:36.9970,2020-06-01 07:41:56.4660
2020-06-01 07:06:42.7220,2020-06-01 07:08:15.2820
2020-06-01 07:06:46.0360,2020-06-01 07:11:46.0530
2020-06-01 07:06:47.0020,2020-06-01 07:17:30.7140
2020-06-01 07:06:55.8170,2020-06-01 07:13:56.4230
2020-06-01 07:06:56.1110,2020-06-01 07:22:54.9970
2020-06-01 07:06:56.7060,2020-06-01 07:12:13.8040
2020-06-01 07:07:00.5030,2020-06-01 07:21:20.6240
2020-06-01 07:07:07.8220,2020-06-01 07:21:09.3380
2020-06-01 07:07:12.0620,2020-06-01 07:20:20.5370
2020-06-01 07:07:12.3930,2020-06-01 07:37:14.9240
2020-06-01 07:07:18.1370,2020-06-01 07:21:27.3250
2020-06-01 07:07:26.8230,2020-06-01 07:41:08.6380
2020-06-01 07:07:34.3990,2020-06-01 07:17:31.0690
2020-06-01 07:07:39.1950,2020-06-01 07:11:43.3400
2020-06-01 07:07:41.2220,2020-06-01 07:27:32.6620
2020-06-01 07:07:42.3730,2020-06-01 07:15:41.9600
2020-06-01 07:07:44.2670,2020-06-01 07:25:24.6940
2020-06-01 07:07:46.5550,2020-06-01 07:44:11.6470
2020-06-01 07:07:48.1690,2020-06-01 07:18:03.2900
2020-06-01 07:07:48.7470,2020-06-01 07:15:19.8700
2020-06-01 07:07:54.9600,2020-06-01 07:16:02.3380
2020-06-01 07:07:55.4710,2020-06-01 07:17:51.0950
2020-06-01 07:07:55.9210,2020-06-01 07:17:49.3230
2020-06-01 07:07:57.8240,2020-06-01 07:21:33.1720
2020-06-01 07:07:59.6910,2020-06-01 07:19:07.2860
2020-06-01 07:08:01.1500,2020-06-01 07:26:35.6670
2020-06-01 07:08:11.2700,2020-06-01 07:14:31.7240
2020-06-01 07:08:11.4470,2020-06-01 07:12:14.2850
2020-06-01 07:08:12.3640,2020-06-01 07:13:31.9420
2020-06-01 07:08:16.8960,2020-06-01 07:10:42.1300
2020-06-01 07:08:17.1990,2020-06-01 07:18:26.8110
2020-06-01 07:08:17.4060,2020-06-01 07:28:48.6890
2020-06-01 07:08:19.7720,2020-06-01 07:31:43.7040
2020-06-01 07:08:23.6880,2020-06-01 07:20:09.3640
2020-06-01 07:08:26.4290,2020-06-01 07:09:49.0030
2020-06-01 07:08:28.0430,2020-06-01 07:46:00.6770
2020-06-01 07:08:29.1570,2020-06-01 07:34:44.3660
2020-06-01 07:08:29.6880,2020-06-01 07:09:43.0090
2020-06-01 07:08:39.1110,2020-06-01 07:14:40.0670
2020-06-01 07:08:51.9480,2020-06-01 07:13:18.0580
2020-06-01 07:08:55.7470,2020-06-01 07:11:14.0100
2020-06-01 07:08:59.2470,2020-06-01 07:34:11.9900
2020-06-01 07:08:59.5080,2020-06-01 07:22:28.4740
2020-06-01 07:09:00.0290,2020-06-01 08:34:23.6760
2020-06-01 07:09:00.9450,2020-06-01 07:13:18.1060
2020-06-01 07:09:05.7370,2020-06-01 07:25:03.6170
2020-06-01 07:09:07.2680,2020-06-01 07:29:12.2150
2020-06-01 07:09:08.5120,2020-06-01 07:15:36.3550
2020-06-01 07:09:11.1000,2020-06-01 07:10:24.7320
2020-06-01 07:09:12.1970,2020-06-01 07:14:14.3470
2020-06-01 07:09:17.2890,2020-06-01 07:22:54.8100
2020-06-01 07:09:18.0740,2020-06-01 07:52:49.3550
2020-06-01 07:09:23.2710,2020-06-01 07:11:41.5190
2020-06-01 07:09:24.0730,2020-06-01 07:48:30.9220
2020-06-01 07:09:25.9410,2020-06-01 07:39:49.5770
2020-06-01 07:09:32.2250,2020-06-01 07:16:31.3780
2020-06-01 07:09:32.2620,2020-06-01 07:29:57.4520
2020-06-01 07:09:32.7620,2020-06-01 07:14:27.8720
2020-06-01 07:09:34.5420,2020-06-01 07:21:03.1160
2020-06-01 07:09:43.0300,2020-06-01 07:25:55.2870
2020-06-01 07:09:45.6920,2020-06-01 07:14:13.1910
2020-06-01 07:09:47.9660,2020-06-01 07:30:02.4800
2020-06-01 07:09:51.9110,2020-06-01 07:18:42.7410
2020-06-01 07:09:57.4070,2020-06-01 07:14:22.7590
2020-06-01 07:10:01.1970,2020-06-01 07:33:01.3520
2020-06-01 07:10:02.5040,2020-06-01 07:17:31.6950
2020-06-01 07:10:06.3130,2020-06-01 07:11:55.5210
2020-06-01 07:10:15.4430,2020-06-01 07:17:43.6970
2020-06-01 07:10:16.3670,2020-06-01 07:39:23.7260
2020-06-01 07:10:21.2980,2020-06-01 07:21:15.7420
2020-06-01 07:10:23.4920,2020-06-01 07:28:33.8350
2020-06-01 07:10:27.4320,2020-06-01 07:37:28.9990
2020-06-01 07:10:28.8780,2020-06-01 07:44:18.3970
2020-06-01 07:10:29.3930,2020-06-01 07:14:47.0780
2020-06-01 07:10:32.3130,2020-06-01 07:33:45.0150
2020-06-01 07:10:40.3450,2020-06-01 07:22:13.6950
2020-06-01 07:10:42.7500,2020-06-01 07:11:59.5410
2020-06-01 07:10:48.0510,2020-06-01 07:46:04.3360
2020-06-01 07:10:49.7590,2020-06-01 07:46:51.9010
2020-06-01 07:10:53.8030,2020-06-01 07:16:44.3600
2020-06-01 07:10:54.4820,2020-06-01 07:14:52.3960
2020-06-01 07:11:01.4700,2020-06-01 08:23:03.2920
2020-06-01 07:11:02.1500,2020-06-01 07:12:10.2650
2020-06-01 07:11:02.5820,2020-06-01 07:16:43.9110
2020-06-01 07:11:05.2900,2020-06-01 07:12:21.2030
2020-06-01 07:11:08.8860,2020-06-01 07:16:01.0450
2020-06-01 07:11:09.4100,2020-06-01 07:49:06.3990
2020-06-01 07:11:10.7830,2020-06-01 07:18:04.3570
2020-06-01 07:11:19.3040,2020-06-01 07:13:34.4700
2020-06-01 07:11:19.8310,2020-06-01 07:15:20.5190
2020-06-01 07:11:21.2170,2020-06-01 07:12:34.8160
2020-06-01 07:11:24.1920,2020-06-01 07:20:30.5330
2020-06-01 07:11:24.4270,2020-06-01 07:56:56.4400
2020-06-01 07:11:24.4890,2020-06-01 07:33:26.1850
2020-06-01 07:11:25.8270,2020-06-01 07:22:44.6110
2020-06-01 07:11:25.8530,2020-06-01 07:39:48.1570
2020-06-01 07:11:26.7100,2020-06-01 07:20:02.8850
2020-06-01 07:11:30.3160,2020-06-01 07:26:43.2140
2020-06-01 07:11:35.7820,2020-06-01 07:34:06.4940
2020-06-01 07:11:37.4340,2020-06-01 07:21:11.4620
2020-06-01 07:11:39.9890,2020-06-01 07:28:06.0110
2020-06-01 07:11:45.4220,2020-06-01 07:34:15.2620
2020-06-01 07:11:47.8510,2020-06-01 07:36:03.4370
2020-06-01 07:11:48.4650,2020-06-01 07:30:10.2040
2020-06-01 07:11:49.2030,2020-06-01 07:19:11.6170
2020-06-01 07:11:51.6490,2020-06-01 07:14:10.8920
2020-06-01 07:11:56.7460,2020-06-01 07:14:46.2670
2020-06-01 07:11:58.2520,2020-06-01 07:14:39.6280
2020-06-01 07:12:00.6280,2020-06-01 07:19:56.0520
2020-06-01 07:12:07.3850,2020-06-01 07:19:51.1600
2020-06-01 07:12:13.9780,2020-06-01 07:25:57.3430
2020-06-01 07:12:14.6530,2020-06-01 07:17:32.8990
2020-06-01 07:12:18.1630,2020-06-01 07:23:26.9180
2020-06-01 07:12:20.1760,2020-06-01 07:26:15.0420
2020-06-01 07:12:23.6730,2020-06-01 07:16:32.8370
2020-06-01 07:12:24.9380,2020-06-01 07:29:03.4210
2020-06-01 07:12:32.7450,2020-06-01 07:17:22.2350
2020-06-01 07:12:35.3760,2020-06-01 07:13:55.2830
2020-06-01 07:12:38.0630,2020-06-01 07:26:29.2050
2020-06-01 07:12:38.2780,2020-06-01 07:24:32.8390
2020-06-01 07:12:40.2560,2020-06-01 07:27:51.9240
2020-06-01 07:12:44.8310,2020-06-01 07:16:55.5410
2020-06-01 07:12:46.4200,2020-06-01 07:17:30.7680
2020-06-01 07:12:48.0300,2020-06-01 07:39:07.8250
2020-06-01 07:12:49.9360,2020-06-01 07:45:03.6260
2020-06-01 07:12:54.4480,2020-06-01 07:33:22.8250
2020-06-01 07:12:59.4980,2020-06-01 07:19:50.1140
2020-06-01 07:13:00.2700,2020-06-01 07:20:07.6270
2020-06-01 07:13:04.4370,2020-06-01 07:14:50.9480
2020-06-01 07:13:04.4500,2020-06-01 07:53:31.8700
2020-06-01 07:13:06.0700,2020-06-01 07:45:46.4860
2020-06-01 07:13:07.2240,2020-06-01 07:22:22.9710
2020-06-01 07:13:07.6480,2020-06-01 07:28:26.1100
2020-06-01 07:13:07.7150,2020-06-01 07:26:30.4890
2020-06-01 07:13:14.5960,2020-06-01 07:18:01.9960
2020-06-01 07:13:18.0800,2020-06-01 07:16:56.9620
2020-06-01 07:13:19.7160,2020-06-01 07:27:21.6100
2020-06-01 07:13:21.7090,2020-06-01 07:20:24.1020
2020-06-01 07:13:21.8280,2020-06-01 07:21:53.8900
2020-06-01 07:13:22.6890,2020-06-01 07:20:25.8510
2020-06-01 07:13:24.9210,2020-06-01 07:46:55.0060
2020-06-01 07:13:25.8870,2020-06-01 07:16:46.4380
2020-06-01 07:13:29.6450,2020-06-01 07:22:13.7100
2020-06-01 07:13:30.5340,2020-06-01 07:18:02.0100
2020-06-01 07:13:30.9290,2020-06-01 07:39:55.5920
2020-06-01 07:13:35.0800,2020-06-01 07:27:25.5420
2020-06-01 07:13:36.1720,2020-06-01 07:27:32.7480
2020-06-01 07:13:37.3790,2020-06-01 07:47:35.0550
2020-06-01 07:13:41.4480,2020-06-01 07:27:03.1260
2020-06-01 07:13:41.4800,2020-06-01 07:23:37.7340
2020-06-01 07:13:43.6570,2020-06-01 07:15:07.5130
